contact_id,daysmart_id,first_name,last_name,email,phone,last_appointment_date,primary_service,total_appointments,lifetime_spend,loyalty_points,sms_opt_in,email_opt_in,notes,zerobounce_status,data_status,import_date
DS-207300,DS-207300,Jessica,Robinson,danielle85@example.net,(315) 808-0888,2023-11-30,Consultation,43,1102.33,733,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-207301,DS-207301,Stephen,Holloway,ble@example.org,(518) 991-0697,2019-07-12,Pedicure,18,3980.64,831,No,Yes,,valid,LIVE,2026-04-14
DS-207304,DS-207304,Jeremy,Morrison,natalie89@example.org,(978) 755-5155,2021-11-10,Massage,77,365.51,501,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207305,DS-207305,Adam,Lambert,taylorchloe@example.com,(376) 077-6467,2025-10-22,Blowout,60,1994.48,1256,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207306,DS-207306,Cassandra,Parker,hannasteven@example.net,(768) 718-3991,2024-03-22,Consultation,50,1349.55,179,Yes,No,Referred by friend,unknown,LIVE,2026-04-14
DS-207307,DS-207307,Cynthia,Frye,robinsonjasmine@example.com,(102) 283-8498,2020-11-05,Blowout,36,193.23,1310,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207308,DS-207308,Daniel,Ryan,vbush@example.net,(968) 863-4614,2020-04-30,Massage,57,4405.93,818,No,No,Long-time client,valid,LIVE,2026-04-14
DS-207311,DS-207311,Nicole,Serrano,orobinson@example.net,(899) 995-9538,2024-12-02,Highlights,15,245.49,1539,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207312,DS-207312,Craig,Smith,ecummings@example.org,(984) 393-2873,2019-10-10,Haircut,22,186.07,458,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207313,DS-207313,Dawn,Patrick,melissasanchez@example.org,(020) 568-6164,2025-06-07,Highlights,79,2303.79,1518,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207314,DS-207314,Jorge,Wilson,wmoore@example.net,(728) 081-4033,2020-08-31,Haircut,2,4054.64,348,No,Yes,Prefers afternoons,catch-all,LIVE,2026-04-14
DS-207315,DS-207315,Julie,Roberts,pperez@example.com,(724) 035-3222,2019-02-04,Facial,17,487.29,1964,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207316,DS-207316,Mike,Osborn,michaelmartin@example.org,(374) 524-1200,2022-01-06,Facial,33,3460.2,1247,Yes,Yes,,valid,LIVE,2026-04-14
DS-207320,DS-207320,Austin,Reed,qyoder@example.org,(606) 290-0885,2025-01-30,Keratin Treatment,5,1733.99,599,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207321,DS-207321,Michael,Lee,thompsonhector@example.net,(966) 077-8500,2022-09-20,Color Treatment,19,2601.96,1558,Yes,No,,valid,LIVE,2026-04-14
DS-207322,DS-207322,Debra,Thompson,isilva@example.net,(253) 021-4668,2026-01-26,Pedicure,58,1332.42,1143,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207323,DS-207323,Matthew,Gallegos,agomez@example.com,(815) 963-5031,2020-07-09,Consultation,10,933.0,753,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207325,DS-207325,Carmen,Hall,mccoyanthony@example.com,(837) 808-0031,2019-03-03,Facial,36,3287.12,121,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207330,DS-207330,Misty,Jackson,pmarshall@example.org,(280) 967-2408,2019-06-04,Haircut,12,324.13,100,Yes,Yes,,valid,LIVE,2026-04-14
DS-207332,DS-207332,Teresa,White,pamelacuevas@example.com,(409) 276-2877,2024-08-25,Consultation,47,4881.21,1635,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207335,DS-207335,Morgan,Li,patricia22@example.com,(128) 504-6502,2023-03-16,Pedicure,40,3956.14,829,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207337,DS-207337,Emily,Nixon,lorettataylor@example.net,(756) 424-7633,2019-04-08,Haircut,14,1134.6,200,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207338,DS-207338,Tammy,Hernandez,qolson@example.org,(253) 318-4524,2025-10-07,Haircut,56,3253.89,521,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207339,DS-207339,Lisa,Castro,banthony@example.org,(272) 725-9829,2025-11-28,Pedicure,5,3532.59,27,No,No,Allergic to latex,unknown,LIVE,2026-04-14
DS-207340,DS-207340,Catherine,Sanchez,nataliesnyder@example.com,(722) 549-7260,2022-12-04,Color Treatment,46,4787.83,1553,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207342,DS-207342,Erik,Brooks,rebecca69@example.com,(587) 041-9498,2025-07-03,Pedicure,43,764.52,1466,No,No,,valid,LIVE,2026-04-14
DS-207343,DS-207343,Christopher,Reynolds,sabrina77@example.org,(894) 155-7579,2020-02-12,Consultation,17,952.2,235,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207344,DS-207344,Kayla,Guzman,cortezsabrina@example.net,(597) 369-7475,2026-02-05,Color Treatment,74,2326.44,1991,Yes,No,,valid,LIVE,2026-04-14
DS-207345,DS-207345,Charlotte,Patel,masonadrienne@example.org,(730) 002-5996,2025-08-24,Manicure,35,1688.49,655,No,No,Allergic to latex,do_not_mail,LIVE,2026-04-14
DS-207348,DS-207348,Brandi,Fleming,alyssamyers@example.com,(384) 515-1995,2025-07-19,Facial,67,2501.64,596,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207350,DS-207350,Roger,Martin,jeffreyclark@example.org,(621) 994-7737,2022-08-10,Massage,15,1119.76,1529,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207352,DS-207352,Stephanie,Horton,jameswashington@example.com,(560) 051-3145,2021-12-31,Color Treatment,78,4650.34,1290,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207357,DS-207357,Robert,Larsen MD,harrisonchristine@example.org,(698) 867-8970,2020-04-19,Blowout,12,4886.74,948,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207358,DS-207358,Anna,Jones,dnunez@example.com,(606) 061-4573,2020-03-04,Color Treatment,12,3203.29,1860,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207359,DS-207359,Samuel,Palmer,wilkinsonshannon@example.org,(094) 266-3845,2023-09-12,Haircut,56,776.63,1439,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207360,DS-207360,Samantha,Hart,hornelaura@example.net,(301) 965-1620,2022-10-10,Haircut,51,4765.83,1330,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207364,DS-207364,Tina,Thomas,zstevens@example.net,(260) 716-9207,2025-12-09,Highlights,66,3655.61,1752,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207365,DS-207365,Sharon,Grant,robertwaters@example.org,(656) 566-6392,2023-07-21,Highlights,53,2050.82,523,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207367,DS-207367,Sarah,Rodriguez,jessevang@example.org,(009) 568-8665,2025-01-31,Facial,53,998.82,29,Yes,Yes,First-time visitor,do_not_mail,LIVE,2026-04-14
DS-207368,DS-207368,Pamela,Harvey,johnsonaaron@example.com,(510) 828-4081,2020-10-15,Pedicure,40,1771.83,637,Yes,Yes,,do_not_mail,LIVE,2026-04-14
DS-207371,DS-207371,Nicole,Skinner,robertbender@example.org,(872) 046-5949,2021-01-04,Blowout,14,1262.84,382,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-207373,DS-207373,Nicole,Arellano,callahansamuel@example.org,(352) 513-3732,2021-05-30,Consultation,48,3441.39,407,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207374,DS-207374,Jared,Reyes,ivillanueva@example.org,(744) 247-2215,2019-06-08,Blowout,41,2087.61,1805,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207375,DS-207375,Vernon,Alvarado,douglasmichael@example.com,(392) 167-4248,2021-01-15,Massage,36,1192.01,42,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207376,DS-207376,Karen,Scott,darrelltaylor@example.org,(847) 830-0733,2024-06-10,Haircut,45,3684.41,395,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207377,DS-207377,Brent,Bolton,nicole41@example.com,(080) 235-6117,2020-03-30,Color Treatment,11,2649.61,301,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-207378,DS-207378,Valerie,Young,perezdarryl@example.com,(303) 328-3614,2025-09-12,Facial,31,3183.89,1524,No,Yes,Referred by friend,catch-all,LIVE,2026-04-14
DS-207379,DS-207379,Jessica,Park,melissapacheco@example.net,(590) 438-2423,2021-02-28,Facial,61,4963.37,1231,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-207380,DS-207380,Thomas,Osborne,williamsjohnny@example.net,(957) 236-3470,2019-02-15,Highlights,27,94.6,1753,No,No,Long-time client,valid,LIVE,2026-04-14
DS-207381,DS-207381,Jose,Chavez,jackiepeters@example.org,(985) 426-5633,2021-06-01,Blowout,37,4184.56,1409,Yes,Yes,,valid,LIVE,2026-04-14
DS-207383,DS-207383,Kimberly,Jensen,waltersheidi@example.org,(836) 820-3966,2023-07-19,Color Treatment,78,4228.05,859,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-207384,DS-207384,Noah,Wolf,jacksampson@example.net,(125) 588-2289,2023-02-25,Haircut,26,2121.45,690,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207385,DS-207385,Vanessa,Edwards,jwarren@example.com,(769) 251-7848,2022-12-22,Manicure,65,3258.99,1584,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207387,DS-207387,Andrew,Davis,hernandezmark@example.com,(195) 788-1600,2021-12-11,Blowout,13,3912.74,1139,Yes,No,Referred by friend,do_not_mail,LIVE,2026-04-14
DS-207390,DS-207390,Dr.,Katie Buchanan,lmurphy@example.org,(597) 189-6137,2021-06-29,Keratin Treatment,60,4230.04,805,Yes,No,,valid,LIVE,2026-04-14
DS-207393,DS-207393,Leslie,Moore,fmarshall@example.net,(254) 143-4998,2024-10-04,Keratin Treatment,9,3462.21,1267,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-207395,DS-207395,David,Mccarthy,bwright@example.org,(639) 966-0493,2020-10-18,Color Treatment,35,3076.27,1416,Yes,No,,valid,LIVE,2026-04-14
DS-207396,DS-207396,Michelle,Lawrence,oliverkimberly@example.org,(984) 206-1971,2024-01-25,Blowout,63,1465.59,1585,Yes,No,First-time visitor,do_not_mail,LIVE,2026-04-14
DS-207399,DS-207399,Andrea,Wright,pattersonzachary@example.com,(524) 527-6564,2019-10-21,Massage,80,339.98,1991,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207401,DS-207401,Mrs.,Lindsay Gonzalez,stevensilva@example.org,(510) 806-3272,2024-09-19,Keratin Treatment,35,480.09,1365,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207402,DS-207402,Amanda,Summers,omarclarke@example.net,(820) 730-5397,2022-12-25,Haircut,4,3736.05,676,Yes,Yes,Referred by friend,unknown,LIVE,2026-04-14
DS-207403,DS-207403,Carolyn,Mcdonald,raymondlee@example.net,(807) 384-2432,2020-03-21,Massage,11,3744.13,714,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207404,DS-207404,Zachary,Cummings,owilson@example.com,(613) 163-9482,2021-12-05,Keratin Treatment,70,2177.32,998,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207405,DS-207405,Alexander,Porter,holmespatricia@example.net,(487) 382-8875,2020-05-16,Massage,70,2551.06,545,No,Yes,,valid,LIVE,2026-04-14
DS-207406,DS-207406,Linda,Jones,hamptonelizabeth@example.org,(003) 717-5379,2022-09-21,Pedicure,23,2950.57,1555,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-207408,DS-207408,Keith,Nguyen,leslieberg@example.net,(454) 993-6457,2019-07-25,Color Treatment,43,2721.32,279,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207409,DS-207409,Philip,Miller,brandongreene@example.org,(899) 187-6671,2025-09-02,Keratin Treatment,79,4296.06,1289,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207410,DS-207410,Leah,Adams,chanallison@example.com,(592) 836-9448,2024-11-05,Consultation,55,4461.23,1571,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-207411,DS-207411,Kim,Smith,melissa16@example.org,(235) 678-0289,2024-09-06,Consultation,5,3976.01,1777,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-207413,DS-207413,Johnny,Johnson,glennanthony@example.org,(046) 124-4817,2019-08-31,Highlights,63,2388.3,1247,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-207414,DS-207414,Pamela,Grimes,laurazuniga@example.com,(783) 233-7381,2025-11-04,Keratin Treatment,46,240.43,1735,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-207417,DS-207417,Sierra,Thompson,cassieandrews@example.com,(897) 918-7626,2025-06-14,Facial,7,1307.9,116,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-207418,DS-207418,Misty,Booth,stewartwanda@example.org,(328) 622-4961,2020-11-10,Consultation,41,871.19,1804,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207419,DS-207419,Lisa,Watson,qmcdonald@example.org,(271) 927-2391,2025-02-26,Pedicure,5,2861.92,792,No,Yes,,valid,LIVE,2026-04-14
DS-207421,DS-207421,Nicholas,Ray,houstonangel@example.com,(842) 405-1525,2025-11-30,Blowout,20,4706.87,1986,No,Yes,,valid,LIVE,2026-04-14
DS-207424,DS-207424,Dr.,Jeffrey Grimes,noahevans@example.org,(000) 228-0820,2022-04-10,Pedicure,9,1045.42,1050,Yes,Yes,,valid,LIVE,2026-04-14
DS-207425,DS-207425,Sarah,Ayala,glenngarcia@example.net,(678) 841-5792,2025-11-01,Color Treatment,6,2328.38,543,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207427,DS-207427,Brittany,Brooks,ebecker@example.org,(036) 788-7013,2022-05-12,Manicure,31,3392.22,1991,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207428,DS-207428,Stacey,Williams,matthew22@example.com,(993) 341-8919,2026-01-31,Massage,26,3070.93,869,Yes,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207429,DS-207429,Eric,Ramirez,amoreno@example.net,(324) 855-6456,2022-07-09,Keratin Treatment,55,3656.69,915,Yes,No,,catch-all,LIVE,2026-04-14
DS-207431,DS-207431,Katherine,White,gbryant@example.com,(686) 732-0774,2024-05-19,Massage,61,3778.18,822,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207433,DS-207433,Tonya,Hammond,fernandoparker@example.net,(148) 585-2186,2026-01-20,Highlights,28,1201.19,699,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207434,DS-207434,Aaron,Webster,dennismanning@example.org,(244) 320-8464,2023-05-31,Facial,67,1651.88,427,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207435,DS-207435,Raymond,Cox,bradleysims@example.org,(801) 230-7644,2023-09-16,Massage,10,1253.09,917,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207436,DS-207436,Tony,Sanchez,gallaghercody@example.net,(494) 926-7397,2020-05-07,Pedicure,74,1787.76,212,Yes,Yes,Prefers afternoons,catch-all,LIVE,2026-04-14
DS-207437,DS-207437,Kristen,Lane,grahamdarius@example.org,(532) 865-1238,2024-08-06,Highlights,10,1017.21,591,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207439,DS-207439,Alvin,Macdonald,scottgray@example.net,(469) 430-3919,2025-10-12,Manicure,32,579.65,332,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207440,DS-207440,Jermaine,Stanley,reginamartinez@example.com,(014) 065-0017,2025-02-08,Massage,39,4354.28,292,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-207441,DS-207441,Jesse,Stanley,johnthomas@example.net,(796) 330-3683,2020-11-21,Consultation,22,2888.81,839,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207442,DS-207442,Dennis,Wilson,bowerslogan@example.net,(246) 974-1817,2019-01-09,Highlights,44,3915.31,361,No,No,,valid,LIVE,2026-04-14
DS-207445,DS-207445,Gina,Collins,harrellwalter@example.com,(137) 091-0049,2023-12-02,Manicure,30,3147.01,1270,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207447,DS-207447,Lydia,Carson,gary88@example.net,(472) 763-1737,2020-03-11,Highlights,40,3841.23,484,No,No,,do_not_mail,LIVE,2026-04-14
DS-207449,DS-207449,Alexandria,Andrews,doughertyjohn@example.com,(321) 407-7649,2021-06-07,Blowout,72,1092.04,1426,No,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207450,DS-207450,Jeffrey,Moore,patrick48@example.com,(559) 854-0496,2019-11-18,Blowout,3,679.27,250,Yes,No,Long-time client,valid,LIVE,2026-04-14
DS-207453,DS-207453,Corey,Conner,keithmichael@example.org,(684) 502-7128,2023-08-29,Keratin Treatment,40,2283.22,644,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207454,DS-207454,Derrick,Williams,molly20@example.com,(787) 692-9428,2023-02-25,Facial,75,1837.86,717,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207455,DS-207455,Christina,Wilson,patrickcook@example.com,(825) 363-0677,2019-01-14,Pedicure,40,3941.71,1253,Yes,Yes,,valid,LIVE,2026-04-14
DS-207462,DS-207462,Tammy,Hogan,ericayates@example.com,(056) 021-5578,2025-01-14,Keratin Treatment,53,2095.01,828,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207464,DS-207464,Joe,Holmes,ksanders@example.com,(484) 025-1833,2023-06-30,Pedicure,54,1353.23,486,No,No,First-time visitor,catch-all,LIVE,2026-04-14
DS-207466,DS-207466,Barbara,Taylor,rodriguezbeth@example.org,(860) 666-1269,2025-11-25,Pedicure,27,1161.99,839,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207467,DS-207467,Lisa,Wilson,robertlynch@example.net,(164) 812-4492,2025-03-24,Haircut,33,3388.91,625,No,No,Referred by friend,valid,LIVE,2026-04-14
DS-207470,DS-207470,Cynthia,Ryan,morrisgarrett@example.net,(515) 019-9948,2022-01-07,Massage,14,3018.97,327,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207474,DS-207474,Terry,Jones,james02@example.net,(303) 029-7349,2020-02-14,Blowout,3,1430.97,661,No,Yes,,valid,LIVE,2026-04-14
DS-207475,DS-207475,Debra,Hobbs,scott17@example.net,(795) 016-0414,2021-11-09,Facial,77,2190.49,1840,No,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207476,DS-207476,Thomas,Griffith,connorarias@example.org,(935) 530-8201,2022-09-25,Color Treatment,8,2506.72,959,No,No,Long-time client,catch-all,LIVE,2026-04-14
DS-207478,DS-207478,Katherine,Herrera PhD,scottmelanie@example.net,(203) 269-6335,2020-10-09,Pedicure,64,3832.64,145,Yes,No,First-time visitor,valid,LIVE,2026-04-14
DS-207479,DS-207479,Melissa,Bryant,meghan20@example.com,(729) 716-8862,2025-08-27,Consultation,71,3992.44,150,No,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207481,DS-207481,Kristen,Meadows,henrysamuel@example.net,(179) 414-9195,2020-05-17,Consultation,77,450.36,732,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207485,DS-207485,Mr.,David Lee,zaustin@example.net,(675) 601-5351,2021-08-20,Haircut,31,4380.62,148,No,No,Long-time client,valid,LIVE,2026-04-14
DS-207488,DS-207488,Adam,Lynch,pollardstephanie@example.net,(824) 711-9248,2021-03-17,Facial,26,3254.64,555,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207489,DS-207489,Ebony,Thompson,omarhale@example.com,(728) 116-8178,2021-08-12,Manicure,63,3139.79,1130,Yes,Yes,Prefers afternoons,valid,LIVE,2026-04-14
DS-207490,DS-207490,Joel,Lester,dawn83@example.org,(565) 796-2845,2026-04-14,Blowout,30,4572.45,659,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207493,DS-207493,Michael,Harris,holtthomas@example.net,(280) 105-5444,2024-06-27,Haircut,41,1175.38,864,No,Yes,Long-time client,valid,LIVE,2026-04-14
DS-207494,DS-207494,Russell,Hernandez,elizabeth08@example.org,(091) 937-2564,2021-08-07,Color Treatment,57,3165.18,1677,Yes,Yes,,valid,LIVE,2026-04-14
DS-207495,DS-207495,Cynthia,Carlson,lortiz@example.net,(546) 041-0127,2020-12-28,Massage,30,2676.88,1278,No,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207499,DS-207499,Jessica,Acosta,tayloradams@example.org,(041) 516-8048,2024-03-26,Massage,65,1883.2,726,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207500,DS-207500,Lauren,Russell,osbornedavid@example.com,(663) 301-6119,2024-10-09,Color Treatment,68,4003.64,1219,Yes,No,,valid,LIVE,2026-04-14
DS-207501,DS-207501,Jeffrey,Wilson,paul17@example.org,(219) 681-0188,2024-07-28,Color Treatment,47,1800.51,1062,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207506,DS-207506,Erika,Sanchez,ynguyen@example.com,(994) 262-4800,2024-03-04,Massage,20,4493.61,1643,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207507,DS-207507,Rhonda,Gray,wwolf@example.com,(552) 957-1152,2021-12-12,Highlights,4,1615.97,183,Yes,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207508,DS-207508,Mr.,Roy Wilkerson,david40@example.net,(539) 761-3587,2019-07-05,Pedicure,38,2192.43,179,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207509,DS-207509,Elizabeth,Wilkinson,sjordan@example.org,(826) 509-5365,2022-08-10,Highlights,36,4127.82,1422,Yes,No,Allergic to latex,valid,LIVE,2026-04-14
DS-207510,DS-207510,Michael,Munoz,contrerasjose@example.com,(883) 810-9562,2024-04-21,Blowout,15,2455.9,1615,No,Yes,,valid,LIVE,2026-04-14
DS-207512,DS-207512,Michael,Castaneda,teresasalazar@example.com,(279) 936-5513,2024-01-19,Massage,46,672.34,284,Yes,Yes,Allergic to latex,catch-all,LIVE,2026-04-14
DS-207514,DS-207514,Wendy,Smith,iandillon@example.com,(459) 169-4549,2022-11-03,Facial,76,2739.35,1457,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207516,DS-207516,Cindy,Le,foxerica@example.net,(733) 677-6996,2021-11-06,Consultation,4,1993.9,1847,Yes,Yes,,valid,LIVE,2026-04-14
DS-207517,DS-207517,Frank,White,snyderdylan@example.net,(601) 572-3398,2024-09-23,Haircut,74,1683.82,1400,Yes,No,Referred by friend,valid,LIVE,2026-04-14
DS-207518,DS-207518,Benjamin,Rodriguez,lambertrichard@example.com,(134) 477-1506,2023-10-31,Facial,20,4509.66,1772,Yes,No,Prefers afternoons,unknown,LIVE,2026-04-14
DS-207519,DS-207519,Gina,Reed,kyang@example.com,(251) 017-1012,2024-09-15,Massage,12,995.0,1145,No,No,Allergic to latex,unknown,LIVE,2026-04-14
DS-207523,DS-207523,Dorothy,Gonzales,brian17@example.com,(529) 369-2189,2022-01-31,Pedicure,59,3048.43,476,Yes,Yes,First-time visitor,valid,LIVE,2026-04-14
DS-207524,DS-207524,Alexander,Lewis,alex75@example.com,(902) 448-4345,2020-05-16,Pedicure,55,1199.93,388,No,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207527,DS-207527,Jonathan,Crawford,donnaolson@example.com,(474) 225-4335,2019-02-13,Highlights,28,3567.97,1772,Yes,No,Prefers afternoons,valid,LIVE,2026-04-14
DS-207528,DS-207528,Michael,Arroyo,wtorres@example.net,(921) 909-1413,2019-07-17,Pedicure,48,1889.08,929,No,No,,valid,LIVE,2026-04-14
DS-207531,DS-207531,Jeremy,Bradford,arellanoaaron@example.com,(887) 898-7085,2026-03-16,Manicure,46,1513.78,561,No,Yes,Allergic to latex,valid,LIVE,2026-04-14
DS-207532,DS-207532,Jennifer,Alvarez,zcarter@example.com,(916) 254-5436,2025-10-11,Color Treatment,64,2430.97,565,Yes,Yes,Referred by friend,valid,LIVE,2026-04-14
DS-207537,DS-207537,John,Ortiz,michellebriggs@example.org,(444) 999-0843,2020-03-18,Manicure,50,2911.28,1728,No,No,First-time visitor,valid,LIVE,2026-04-14
DS-207540,DS-207540,Joseph,Huff,brownbrianna@example.com,(588) 602-3022,2024-11-07,Keratin Treatment,40,392.24,1140,No,No,Allergic to latex,valid,LIVE,2026-04-14
