Customer_ID,Full_Name,Email,Phone,contact_last_appt,Primary_Service,Total_Appointments,Total_Spent_USD,Loyalty_Points,SMS_Opt_In,Email_Opt_In,Source_System,max_appt_date_from_history,history_appt_count,no_show_count,total_revenue_from_history,resolved_last_date,data_status,last_appt_year
DS-203829,Calvin Lucero,logan86@example.com,(471) 773-6175,2024-04-30,Manicure,49,79.46,1371,Yes,Yes,DaySmart,2025-04-20,3,1,547.39,2025-04-20,LIVE,2025
DS-203830,Christopher Cruz,pnixon@example.org,(746) 433-8614,2024-06-15,Pedicure,35,3928.44,1335,Yes,No,DaySmart,2023-10-06,7,1,751.47,2023-10-06,LIVE,2023
DS-203831,Bryan Beard,huntwalter@example.org,(415) 506-7601,2025-01-07,Blowout,61,4498.69,1392,Yes,Yes,DaySmart,2021-12-07,2,1,240.02,2021-12-07,LIVE,2021
DS-203832,Blake Haynes,jamesward@example.net,(104) 667-7669,2024-11-25,Pedicure,22,4467.89,1372,No,Yes,DaySmart,2025-03-08,8,0,1137.17,2025-03-08,LIVE,2025
DS-203833,Molly House,julie29@example.net,(263) 359-1240,2024-06-01,Consultation,30,3868.57,1692,Yes,Yes,DaySmart,2023-04-16,1,0,57.11,2023-04-16,LIVE,2023
DS-203834,Kathy Johnson,hlozano@example.org,(268) 532-6139,2025-11-06,Blowout,43,1759.14,1284,Yes,No,DaySmart,2024-10-16,5,2,807.12,2024-10-16,LIVE,2024
DS-203835,Theresa Wilson,qpayne@example.net,(000) 344-5880,2025-02-25,Keratin Treatment,75,957.83,1983,No,Yes,DaySmart,2022-09-17,2,0,474.71,2022-09-17,LIVE,2022
DS-203836,Mary Bennett,boonejacqueline@example.com,(419) 045-7318,2024-12-02,Highlights,44,4857.78,25,Yes,Yes,DaySmart,2022-11-02,7,1,1014.18,2022-11-02,LIVE,2022
DS-203837,Troy Simmons,timothy12@example.org,(807) 702-9630,2025-03-15,Haircut,60,1894.18,3,No,No,DaySmart,2026-04-14,9,1,1443.58,2026-04-14,LIVE,2026
DS-203838,Jordan Schultz,estewart@example.org,(862) 282-2947,2026-03-05,Facial,8,498.85,1241,Yes,No,DaySmart,2021-07-08,3,0,622.04,2021-07-08,LIVE,2021
DS-203839,Adrienne Hobbs,dbrooks@example.org,(355) 664-5267,2026-02-08,Consultation,3,3803.72,1532,Yes,No,DaySmart,2024-03-08,5,1,1068.22,2024-03-08,LIVE,2024
DS-203840,Heather Harmon,kevin45@example.org,(049) 816-8326,2025-11-22,Consultation,26,1958.37,1660,Yes,No,DaySmart,2025-04-02,4,0,427.94,2025-04-02,LIVE,2025
DS-203841,William Marshall,brooke06@example.org,(061) 277-7092,2026-03-19,Consultation,68,679.78,1767,No,No,DaySmart,2025-02-25,7,0,917.54,2025-02-25,LIVE,2025
DS-203842,Yolanda Davis,swalker@example.net,(307) 310-9129,2025-08-30,Highlights,56,676.24,1203,Yes,Yes,DaySmart,2025-05-21,12,2,1899.91,2025-05-21,LIVE,2025
DS-203843,Brian Lang,schen@example.org,(773) 969-1432,2025-02-27,Keratin Treatment,67,4325.52,545,Yes,Yes,DaySmart,2025-05-03,6,1,1144.16,2025-05-03,LIVE,2025
DS-203844,Sabrina Greene,thomasbraun@example.org,(349) 082-4542,2025-05-27,Color Treatment,29,212.47,68,No,Yes,DaySmart,2025-04-22,12,2,1881.97,2025-04-22,LIVE,2025
DS-203845,Regina Porter,theresa43@example.com,(685) 120-8985,2024-08-20,Highlights,76,422.9,1639,Yes,Yes,DaySmart,2026-03-29,7,1,969.06,2026-03-29,LIVE,2026
DS-203846,Kelsey Lloyd,isimpson@example.org,(075) 348-0880,2024-06-09,Pedicure,66,4692.57,609,No,Yes,DaySmart,2025-11-17,3,1,632.67,2025-11-17,LIVE,2025
DS-203847,William Sims,joyce69@example.com,(607) 018-0286,2024-07-22,Pedicure,23,1998.87,4,No,Yes,DaySmart,2021-11-07,2,0,200.72,2021-11-07,LIVE,2021
DS-203848,Douglas Smith,estradakenneth@example.com,(555) 365-8161,2024-05-07,Blowout,7,420.25,880,Yes,Yes,DaySmart,2022-10-24,5,0,731.86,2022-10-24,LIVE,2022
DS-203849,James Coleman,fieldsjohn@example.net,(135) 543-3168,2026-01-30,Pedicure,4,1800.48,1607,No,No,DaySmart,2026-03-06,12,3,2081.12,2026-03-06,LIVE,2026
DS-203850,Thomas Harper,watersedward@example.net,(813) 277-4700,2025-12-12,Blowout,24,2955.52,993,Yes,Yes,DaySmart,2025-02-25,2,1,299.4,2025-02-25,LIVE,2025
DS-203851,Dustin Olson,kaylathompson@example.net,(955) 816-8437,2025-01-05,Manicure,36,3282.14,183,No,No,DaySmart,2025-03-28,2,0,191.01,2025-03-28,LIVE,2025
DS-203852,Ashley Harmon,hball@example.net,(186) 466-2314,2025-12-13,Consultation,24,4708.66,1780,Yes,No,DaySmart,2025-12-06,8,4,1270.79,2025-12-06,LIVE,2025
DS-203853,Samantha Rogers,phillipsstephen@example.net,(301) 672-4749,2024-05-14,Color Treatment,33,3094.29,9,Yes,Yes,DaySmart,2025-12-08,6,0,623.59,2025-12-08,LIVE,2025
DS-203854,Amanda Smith,hjones@example.org,(818) 930-6713,2025-12-19,Massage,69,287.74,1557,Yes,Yes,DaySmart,2025-09-25,8,0,1326.35,2025-09-25,LIVE,2025
DS-203855,Joshua Bailey,janthony@example.com,(111) 552-6445,2024-11-29,Blowout,68,620.1,252,Yes,Yes,DaySmart,2024-06-13,11,1,1815.52,2024-06-13,LIVE,2024
DS-203856,Kevin Moreno,lawsonangela@example.net,(243) 537-2336,2024-09-09,Manicure,42,3027.29,1921,Yes,Yes,DaySmart,2026-03-25,12,2,1861.97,2026-03-25,LIVE,2026
DS-203857,Nicholas Rodriguez,nflores@example.org,(122) 648-2426,2024-05-01,Manicure,56,3956.82,1349,No,Yes,DaySmart,2023-09-02,3,0,325.74,2023-09-02,LIVE,2023
DS-203858,Zachary Johnson,luke48@example.com,(014) 727-9420,2026-01-03,Keratin Treatment,50,3459.6,500,Yes,Yes,DaySmart,2026-04-13,4,2,432.41,2026-04-13,LIVE,2026
DS-203859,Nathaniel Mccarty,lowechristy@example.net,(968) 349-5160,2024-06-15,Consultation,76,2196.26,1786,Yes,No,DaySmart,2025-10-10,6,1,1170.32,2025-10-10,LIVE,2025
DS-203860,Scott Santiago,christinalane@example.org,(792) 204-5830,2026-03-03,Massage,3,4935.87,1876,Yes,Yes,DaySmart,2019-02-28,4,0,747.82,2019-02-28,LIVE,2019
DS-203861,Matthew Carroll,mark92@example.net,(374) 531-1474,2025-11-23,Highlights,73,1428.95,230,No,Yes,DaySmart,2024-05-29,3,0,249.49,2024-05-29,LIVE,2024
DS-203862,Virginia Stanley,cunninghamcatherine@example.org,(696) 105-6870,2025-03-03,Manicure,29,1255.53,711,Yes,Yes,DaySmart,2026-04-06,4,1,558.05,2026-04-06,LIVE,2026
DS-203863,Shane Jackson,clarkjessica@example.org,(418) 018-8518,2024-06-24,Massage,15,3107.15,1952,No,Yes,DaySmart,2013-11-03,1,1,31.35,2013-11-03,ARCHIVE,2013
DS-203864,Charlene Burch,zmclaughlin@example.com,(927) 401-2801,2024-09-05,Highlights,34,2393.3,958,Yes,No,DaySmart,2023-02-09,6,0,1120.0,2023-02-09,LIVE,2023
DS-203865,Alicia Dean,karen53@example.com,(785) 333-8355,2025-08-19,Haircut,27,1005.2,488,Yes,Yes,DaySmart,2024-03-05,4,0,718.09,2024-03-05,LIVE,2024
DS-203866,Dr. Brenda Mccoy,forddavid@example.net,(443) 613-3224,2024-06-12,Color Treatment,10,2537.81,1151,No,Yes,DaySmart,2026-04-12,10,1,1412.01,2026-04-12,LIVE,2026
DS-203867,Susan Allen,brianingram@example.org,(718) 334-6840,2024-12-25,Color Treatment,5,1493.8,1985,No,Yes,DaySmart,2026-04-12,7,1,950.17,2026-04-12,LIVE,2026
DS-203868,Kristen Murphy,phillip38@example.org,(537) 329-4191,2026-04-11,Haircut,7,2145.92,116,No,No,DaySmart,2023-12-17,6,3,830.65,2023-12-17,LIVE,2023
DS-203869,Derek Douglas,wendyroberts@example.org,(118) 792-8894,2025-08-02,Massage,38,727.42,447,Yes,Yes,DaySmart,2026-03-10,7,2,1156.97,2026-03-10,LIVE,2026
DS-203870,James Reynolds,gscott@example.net,(567) 664-3321,2025-07-28,Keratin Treatment,46,2411.27,1123,No,Yes,DaySmart,2023-10-09,3,0,415.82,2023-10-09,LIVE,2023
DS-203871,Caitlyn Boyd,gabriella75@example.com,(150) 267-8893,2024-11-15,Keratin Treatment,52,4813.21,582,No,No,DaySmart,2022-12-18,3,0,607.95,2022-12-18,LIVE,2022
DS-203872,Angela Bailey,deanna95@example.com,(115) 470-8871,2025-10-13,Blowout,38,2251.89,1085,Yes,Yes,DaySmart,2025-09-04,8,1,1260.92,2025-09-04,LIVE,2025
DS-203873,Anthony Moyer,andrewgrant@example.net,(996) 596-6649,2025-10-29,Manicure,80,364.19,113,Yes,No,DaySmart,2025-02-17,11,1,1748.49,2025-02-17,LIVE,2025
DS-203874,Eric Washington,robinsontrevor@example.net,(440) 846-4529,2024-12-20,Pedicure,48,2046.97,1795,Yes,Yes,DaySmart,2022-12-12,6,2,1091.35,2022-12-12,LIVE,2022
DS-203875,Paul Young,wliu@example.com,(079) 940-7027,2024-11-28,Color Treatment,71,523.88,1099,Yes,Yes,DaySmart,2024-05-17,1,0,185.39,2024-05-17,LIVE,2024
DS-203876,Samantha Hudson,antonio48@example.net,(370) 376-8950,2024-12-01,Manicure,67,4455.1,1492,Yes,Yes,DaySmart,2023-10-10,3,0,336.25,2023-10-10,LIVE,2023
DS-203877,Daniel Harris,jaredallen@example.net,(204) 454-4189,2024-10-31,Massage,4,3216.91,998,No,Yes,DaySmart,2026-02-18,11,1,1829.32,2026-02-18,LIVE,2026
DS-203878,Christina Ramirez,jkim@example.org,(702) 896-6846,2026-01-31,Blowout,47,3897.71,438,Yes,Yes,DaySmart,2026-04-07,6,1,799.58,2026-04-07,LIVE,2026
DS-203879,Kenneth Sullivan,rpena@example.org,(481) 802-8255,2024-12-21,Pedicure,30,2507.48,401,Yes,No,DaySmart,2024-08-11,6,0,902.46,2024-08-11,LIVE,2024
DS-203880,Valerie Hill,jenkinsjesse@example.com,(758) 313-2964,2024-12-30,Pedicure,68,1850.76,452,Yes,Yes,DaySmart,2025-05-28,8,0,1001.0,2025-05-28,LIVE,2025
DS-203881,Justin Golden,kathryn69@example.org,(658) 752-4875,2024-05-26,Facial,15,967.75,1477,No,Yes,DaySmart,2026-03-16,9,0,1377.08,2026-03-16,LIVE,2026
DS-203882,Jodi Fernandez,qmoore@example.org,(235) 453-9665,2024-09-14,Pedicure,48,3672.88,146,No,Yes,DaySmart,2022-06-17,5,1,500.0,2022-06-17,LIVE,2022
DS-203883,Jose Gonzales,bryancooper@example.org,(185) 538-5434,2025-10-12,Consultation,12,503.03,1292,No,No,DaySmart,2026-04-07,9,1,1832.96,2026-04-07,LIVE,2026
DS-203884,Chad Gray,ayalaemily@example.net,(532) 861-0231,2025-12-04,Massage,74,4144.97,1396,No,Yes,DaySmart,2017-10-14,1,0,235.92,2017-10-14,ARCHIVE,2017
DS-203885,Elizabeth Morgan,tpowell@example.net,(668) 967-3790,2025-09-30,Haircut,58,964.16,157,No,Yes,DaySmart,2026-04-02,12,2,2007.88,2026-04-02,LIVE,2026
DS-203886,Michelle Ingram,dwright@example.com,(054) 659-4624,2025-02-13,Haircut,75,3970.42,1447,No,No,DaySmart,2019-03-20,2,1,140.55,2019-03-20,LIVE,2019
DS-203887,Virginia Adams,grace62@example.com,(100) 887-6559,2024-07-29,Consultation,23,1089.12,1041,No,Yes,DaySmart,2025-10-18,5,0,976.27,2025-10-18,LIVE,2025
DS-203888,Jaclyn Coffey,carol79@example.org,(240) 219-8356,2025-09-19,Massage,64,4830.94,933,No,No,DaySmart,2025-11-24,3,0,429.86,2025-11-24,LIVE,2025
DS-203889,Bethany Young,lisa72@example.com,(928) 292-8347,2025-10-12,Consultation,73,4776.78,244,No,No,DaySmart,2026-01-14,8,0,1105.64,2026-01-14,LIVE,2026
DS-203890,Kelly Davis,arnoldnicholas@example.org,(292) 471-8533,2025-08-10,Blowout,27,1285.52,704,No,Yes,DaySmart,2025-03-12,6,0,1061.3,2025-03-12,LIVE,2025
DS-203891,Kevin Kidd,woodsjulie@example.net,(484) 315-0225,2025-10-29,Color Treatment,48,4798.25,1387,No,No,DaySmart,2025-07-29,7,1,909.6,2025-07-29,LIVE,2025
DS-203892,Melissa Hamilton,kimberly40@example.com,(431) 521-5534,2026-03-17,Blowout,15,3241.19,1127,Yes,No,DaySmart,2024-02-11,2,1,399.26,2024-02-11,LIVE,2024
DS-203893,Jordan Schmitt,jessica84@example.net,(089) 724-7338,2025-07-29,Massage,12,2903.67,689,No,No,DaySmart,2025-06-24,11,1,1878.08,2025-06-24,LIVE,2025
DS-203894,Michael Carlson,kathryn66@example.net,(297) 298-2080,2024-04-18,Color Treatment,3,2097.12,349,Yes,Yes,DaySmart,2025-08-02,3,0,494.34,2025-08-02,LIVE,2025
DS-203895,Tyler Henson,molinastephen@example.org,(277) 552-3419,2026-03-18,Blowout,5,3556.36,1036,Yes,No,DaySmart,2026-03-28,10,2,1536.27,2026-03-28,LIVE,2026
DS-203896,Melissa Greene,tamara17@example.com,(493) 672-7017,2025-06-02,Keratin Treatment,26,506.2,1851,Yes,No,DaySmart,2024-12-15,4,0,682.32,2024-12-15,LIVE,2024
DS-203897,Justin Reeves,irwintrevor@example.net,(151) 470-0259,2025-12-23,Manicure,42,4900.94,1279,Yes,No,DaySmart,2025-12-13,6,1,498.11,2025-12-13,LIVE,2025
DS-203898,James Patrick,billy65@example.net,(366) 480-5431,2024-08-30,Keratin Treatment,27,577.89,1361,No,No,DaySmart,2026-03-21,11,2,1967.29,2026-03-21,LIVE,2026
DS-203899,James Moses,chencorey@example.net,(898) 184-3023,2025-03-22,Pedicure,23,2229.99,766,Yes,Yes,DaySmart,2021-09-22,3,1,672.99,2021-09-22,LIVE,2021
DS-203900,Alexis Cabrera,wmcguire@example.com,(798) 442-5820,2024-05-01,Manicure,39,2327.45,973,Yes,Yes,DaySmart,2026-03-31,12,2,1728.92,2026-03-31,LIVE,2026
DS-203901,William Palmer,benjamin17@example.net,(621) 827-2763,2026-01-19,Highlights,27,925.43,250,Yes,Yes,DaySmart,2025-11-08,9,1,1450.98,2025-11-08,LIVE,2025
DS-203902,Mark Cook,jamie98@example.com,(816) 655-7425,2024-11-26,Pedicure,14,3228.0,1928,Yes,Yes,DaySmart,2025-08-05,10,2,1401.03,2025-08-05,LIVE,2025
DS-203903,Shannon Cooper,benjamin21@example.org,(963) 298-1659,2025-12-02,Haircut,21,2629.52,1533,Yes,No,DaySmart,2026-02-13,5,1,998.21,2026-02-13,LIVE,2026
DS-203904,Alex Bennett,sheilafitzpatrick@example.net,(055) 061-0137,2024-08-23,Highlights,33,1443.48,1345,No,Yes,DaySmart,2019-10-09,1,0,249.34,2019-10-09,LIVE,2019
DS-203905,Jonathan Willis,mweber@example.org,(387) 693-9034,2025-11-10,Color Treatment,18,4080.63,322,No,Yes,DaySmart,2026-04-06,11,4,1629.33,2026-04-06,LIVE,2026
DS-203906,Yolanda Stewart,anthony16@example.com,(540) 205-1392,2024-06-15,Blowout,32,2680.19,222,Yes,No,DaySmart,2024-05-16,4,1,926.27,2024-05-16,LIVE,2024
DS-203907,Jeffrey Cook,bartoncharles@example.com,(080) 259-1771,2025-01-15,Keratin Treatment,79,114.39,1394,Yes,No,DaySmart,2025-07-13,4,0,680.17,2025-07-13,LIVE,2025
DS-203908,Veronica Peters,mark71@example.net,(733) 523-1569,2024-11-02,Massage,80,3868.5,109,No,Yes,DaySmart,2026-03-04,6,1,926.73,2026-03-04,LIVE,2026
DS-203909,Taylor Elliott,scottalvarez@example.net,(874) 206-0072,2025-03-13,Manicure,44,4768.01,590,Yes,Yes,DaySmart,2025-01-04,4,0,495.16,2025-01-04,LIVE,2025
DS-203910,Ian Johnson,tfaulkner@example.com,(384) 106-2340,2025-10-20,Haircut,67,2609.15,331,No,No,DaySmart,2023-10-09,4,1,638.48,2023-10-09,LIVE,2023
DS-203911,Marcus Peters,asilva@example.org,(719) 987-8748,2024-05-11,Manicure,76,674.87,566,Yes,No,DaySmart,2026-02-25,12,0,1799.32,2026-02-25,LIVE,2026
DS-203912,Joshua Bryant,kelleyderrick@example.net,(515) 940-5352,2025-08-04,Keratin Treatment,17,2415.18,1094,Yes,Yes,DaySmart,2025-10-26,2,0,153.35,2025-10-26,LIVE,2025
DS-203913,Jeffrey Ferguson,briana79@example.org,(956) 483-3825,2025-10-24,Blowout,12,2121.13,697,Yes,Yes,DaySmart,2025-06-11,10,2,1379.69,2025-06-11,LIVE,2025
DS-203914,Willie Franklin,patelbradley@example.com,(144) 904-3771,2025-02-07,Consultation,69,57.28,1558,Yes,No,DaySmart,2026-01-29,7,2,1485.82,2026-01-29,LIVE,2026
DS-203915,Andrew Mullins,jharris@example.org,(924) 140-6133,2024-10-15,Facial,48,3248.55,250,No,No,DaySmart,2023-06-26,2,1,372.23,2023-06-26,LIVE,2023
DS-203916,Ruben Taylor,hgray@example.net,(032) 501-5298,2024-09-14,Blowout,29,381.54,1346,No,Yes,DaySmart,2025-02-01,5,1,1200.84,2025-02-01,LIVE,2025
DS-203917,Jennifer Allen,jeffreyking@example.org,(805) 202-3408,2024-04-18,Blowout,72,345.32,1767,No,Yes,DaySmart,2025-10-18,11,4,2078.1,2025-10-18,LIVE,2025
DS-203918,Tyler Hunter,greenamy@example.net,(245) 640-7195,2024-11-16,Highlights,30,2520.93,1140,No,No,DaySmart,2020-07-06,2,0,153.39,2020-07-06,LIVE,2020
DS-203919,Stephen Schwartz,chelseawilson@example.com,(651) 396-9662,2026-04-07,Consultation,62,2919.15,573,No,Yes,DaySmart,2025-09-30,6,0,956.02,2025-09-30,LIVE,2025
DS-203920,Tamara Brown,ccalhoun@example.org,(573) 737-2444,2026-01-30,Haircut,74,2346.91,1625,Yes,Yes,DaySmart,2025-12-18,9,2,1873.08,2025-12-18,LIVE,2025
DS-203921,John Pitts,gregory80@example.com,(309) 927-8543,2025-02-09,Massage,53,1489.5,1312,Yes,No,DaySmart,2026-03-27,11,2,1437.04,2026-03-27,LIVE,2026
DS-203922,Ethan Bradley,evansmichael@example.org,(717) 369-7290,2025-07-18,Blowout,19,214.77,1799,Yes,Yes,DaySmart,2020-06-21,3,1,285.59,2020-06-21,LIVE,2020
DS-203923,David Cox,steven99@example.org,(112) 035-5508,2024-10-18,Manicure,8,628.02,1582,Yes,No,DaySmart,2024-05-05,8,2,1115.74,2024-05-05,LIVE,2024
DS-203924,Michele Valenzuela,fergusonbrian@example.com,(878) 603-1300,2024-05-14,Pedicure,78,3590.63,677,No,No,DaySmart,2024-03-10,12,0,1919.46,2024-03-10,LIVE,2024
DS-203925,Tracey Calderon,sullivanthomas@example.net,(512) 498-9640,2025-03-15,Manicure,52,4648.59,550,No,No,DaySmart,2026-04-12,11,1,1651.01,2026-04-12,LIVE,2026
DS-203926,Eric Jarvis,anthony64@example.net,(406) 078-6803,2024-06-24,Haircut,48,3568.51,1671,Yes,Yes,DaySmart,2023-07-11,5,1,762.29,2023-07-11,LIVE,2023
DS-203927,Christopher Nash,nharris@example.com,(199) 566-5454,2024-12-09,Facial,66,4270.75,965,No,No,DaySmart,2025-05-13,2,1,422.7,2025-05-13,LIVE,2025
DS-203928,Samantha Solis,zcooke@example.org,(980) 745-4248,2024-05-09,Blowout,72,2695.76,1161,No,Yes,DaySmart,2025-05-17,12,2,2072.76,2025-05-17,LIVE,2025
DS-203929,Suzanne Ramirez,eric71@example.com,(190) 428-9366,2025-05-26,Manicure,73,300.1,1961,No,No,DaySmart,2025-11-05,2,0,431.15,2025-11-05,LIVE,2025
DS-203930,Steven Brown,ibooth@example.com,(487) 270-5806,2025-04-25,Pedicure,2,3217.77,1161,No,Yes,DaySmart,2026-02-05,11,2,1672.4,2026-02-05,LIVE,2026
DS-203931,Jerry Harris,hgray@example.org,(043) 417-1851,2025-09-10,Keratin Treatment,34,802.16,85,Yes,Yes,DaySmart,2022-12-28,8,3,1166.73,2022-12-28,LIVE,2022
DS-203932,Paul Arroyo,qmitchell@example.org,(504) 829-5335,2026-02-05,Highlights,42,2849.26,29,No,Yes,DaySmart,2024-07-02,7,0,1213.32,2024-07-02,LIVE,2024
DS-203933,Amanda Cruz,jennifercompton@example.net,(020) 386-9820,2025-02-04,Blowout,13,4496.68,248,Yes,Yes,DaySmart,2025-07-27,5,1,615.45,2025-07-27,LIVE,2025
DS-203934,Madison Baker,afoster@example.org,(885) 755-0884,2024-10-30,Facial,11,3833.63,713,Yes,Yes,DaySmart,2025-08-17,5,2,642.46,2025-08-17,LIVE,2025
DS-203935,Katherine Shaw,saracoleman@example.net,(376) 680-4477,2025-10-18,Blowout,75,2913.25,771,No,Yes,DaySmart,2025-01-04,9,1,1711.86,2025-01-04,LIVE,2025
DS-203936,Yolanda Stevens,laura22@example.net,(299) 667-8957,2024-07-04,Keratin Treatment,32,3321.24,318,Yes,Yes,DaySmart,2024-09-14,8,1,1223.78,2024-09-14,LIVE,2024
DS-203937,Travis Carter,nathanielmontes@example.com,(687) 454-7876,2024-08-25,Manicure,19,1776.64,363,Yes,No,DaySmart,2025-02-10,10,2,1471.34,2025-02-10,LIVE,2025
DS-203938,Mr. Matthew Adams DDS,payneedward@example.net,(228) 064-4367,2025-06-12,Highlights,70,2080.76,426,Yes,Yes,DaySmart,2026-01-14,2,1,359.42,2026-01-14,LIVE,2026
DS-203939,John Rogers,robertmorris@example.net,(684) 170-5003,2024-10-22,Haircut,26,4819.42,1921,No,Yes,DaySmart,2026-03-21,6,1,858.9,2026-03-21,LIVE,2026
DS-203940,Michael Wright,mckenzieeric@example.net,(670) 376-1547,2024-07-25,Facial,53,3472.71,689,No,Yes,DaySmart,2023-06-14,7,0,1084.03,2023-06-14,LIVE,2023
DS-203941,Kathryn Williams,steven55@example.net,(485) 276-2492,2024-06-19,Pedicure,72,1145.84,1239,No,Yes,DaySmart,2017-08-24,2,1,447.35,2017-08-24,ARCHIVE,2017
DS-203942,Michele Patton,isimpson@example.com,(592) 855-6732,2025-03-03,Color Treatment,69,4545.56,235,No,No,DaySmart,2024-11-20,6,1,1116.32,2024-11-20,LIVE,2024
DS-203943,Connor Torres,hwalsh@example.net,(073) 554-7688,2024-07-01,Haircut,23,3143.57,1845,Yes,No,DaySmart,2025-11-09,4,0,770.41,2025-11-09,LIVE,2025
DS-203944,James Snyder,dawn96@example.com,(535) 765-0911,2026-02-26,Manicure,1,2648.17,783,Yes,Yes,DaySmart,2025-11-06,9,1,1541.85,2025-11-06,LIVE,2025
DS-203945,Brian Morales,piercechristopher@example.net,(653) 575-3903,2025-02-11,Massage,64,2458.9,1265,Yes,No,DaySmart,2025-12-06,3,1,370.09,2025-12-06,LIVE,2025
DS-203946,Laura Perkins,kirkeric@example.net,(614) 788-4800,2024-05-30,Massage,49,2716.02,285,No,Yes,DaySmart,2022-04-30,1,1,248.37,2022-04-30,LIVE,2022
DS-203947,Ryan Martinez,aaronshepard@example.net,(648) 894-2730,2024-12-05,Highlights,4,2709.34,535,No,No,DaySmart,2025-09-20,12,0,1880.84,2025-09-20,LIVE,2025
DS-203948,Patricia Jennings,wadkins@example.com,(540) 662-7414,2026-02-19,Blowout,58,4377.33,252,Yes,No,DaySmart,2023-01-01,10,1,1836.41,2023-01-01,LIVE,2023
DS-203949,Harry Henry,okent@example.com,(089) 274-6528,2025-11-01,Facial,45,4220.13,1232,No,No,DaySmart,2024-11-20,2,0,468.13,2024-11-20,LIVE,2024
DS-203950,Eric Walters,lisa91@example.com,(612) 190-8772,2025-03-28,Facial,74,4061.44,754,No,Yes,DaySmart,2026-01-10,4,0,558.87,2026-01-10,LIVE,2026
DS-203951,Charles Daniels,dylanfitzgerald@example.com,(113) 073-8409,2026-03-11,Highlights,78,1156.49,944,No,Yes,DaySmart,2019-02-09,3,0,516.49,2019-02-09,LIVE,2019
DS-203952,Holly Villanueva,julie25@example.org,(105) 568-3674,2025-07-28,Massage,5,2345.08,1776,No,No,DaySmart,2026-04-07,5,0,1123.15,2026-04-07,LIVE,2026
DS-203953,Amber Jarvis,michellejensen@example.org,(161) 869-4857,2025-08-30,Keratin Treatment,15,3922.78,321,No,No,DaySmart,2025-12-09,8,1,1070.52,2025-12-09,LIVE,2025
DS-203954,Rebecca Williams,wfischer@example.com,(566) 101-0993,2025-06-21,Pedicure,29,2989.22,309,No,Yes,DaySmart,2023-04-18,5,0,510.94,2023-04-18,LIVE,2023
DS-203955,Matthew Olsen,fnelson@example.com,(779) 075-2306,2025-02-03,Facial,79,2256.38,729,Yes,No,DaySmart,2026-02-18,8,3,1168.37,2026-02-18,LIVE,2026
DS-203956,Kathleen Crane,charlesallen@example.org,(936) 347-7238,2024-07-18,Keratin Treatment,80,1475.92,128,No,No,DaySmart,2024-04-08,7,0,847.18,2024-04-08,LIVE,2024
DS-203957,Lee Morrison,misty23@example.com,(201) 681-0211,2025-08-31,Pedicure,50,4330.95,397,Yes,Yes,DaySmart,2025-04-06,8,0,1021.48,2025-04-06,LIVE,2025
DS-203958,Amy Walker,mary62@example.org,(666) 893-9836,2025-11-01,Keratin Treatment,5,2474.78,1491,No,No,DaySmart,2023-01-05,6,0,1206.8,2023-01-05,LIVE,2023
DS-203959,Kenneth Simpson,richard45@example.net,(438) 919-1677,2024-07-02,Massage,65,1089.49,743,No,Yes,DaySmart,2025-07-30,11,0,1859.01,2025-07-30,LIVE,2025
DS-203960,Russell Wright,yfreeman@example.net,(586) 987-1908,2024-10-01,Massage,68,3652.86,1194,Yes,No,DaySmart,2020-05-15,3,1,484.46,2020-05-15,LIVE,2020
DS-203961,Debbie Wright,larsonkathleen@example.net,(265) 812-2052,2026-03-23,Manicure,3,1151.57,1010,Yes,Yes,DaySmart,2020-09-10,2,0,224.82,2020-09-10,LIVE,2020
DS-203962,Gabriel Cobb,samuelwatts@example.org,(380) 983-0974,2025-08-08,Pedicure,16,1445.32,1626,Yes,Yes,DaySmart,2025-04-07,11,1,1704.5,2025-04-07,LIVE,2025
DS-203963,James Farrell,jsnyder@example.org,(697) 256-7819,2025-06-12,Massage,45,4162.4,989,No,Yes,DaySmart,2025-02-01,6,0,934.73,2025-02-01,LIVE,2025
DS-203964,Bruce Galloway,david82@example.net,(534) 322-5779,2024-07-09,Pedicure,37,930.89,520,Yes,Yes,DaySmart,2017-10-31,4,0,711.76,2017-10-31,ARCHIVE,2017
DS-203965,Ethan Orozco,john57@example.org,(505) 420-0065,2025-06-21,Haircut,31,4238.5,1196,No,No,DaySmart,2026-02-06,7,0,1153.24,2026-02-06,LIVE,2026
DS-203966,Sherry Bush,duncansandra@example.com,(415) 537-2059,2026-02-12,Keratin Treatment,3,3103.55,1476,No,No,DaySmart,2026-01-10,7,2,885.2,2026-01-10,LIVE,2026
DS-203967,Brianna Grant,rkennedy@example.com,(805) 196-0640,2025-08-02,Consultation,34,3243.81,749,No,No,DaySmart,2025-08-24,12,2,1957.22,2025-08-24,LIVE,2025
DS-203968,Kristina Davis,asmith@example.net,(340) 515-0651,2026-01-19,Consultation,57,3169.57,151,No,No,DaySmart,2024-12-31,12,2,1830.86,2024-12-31,LIVE,2024
DS-203969,Eric Pope,petersonjason@example.com,(495) 214-3256,2024-12-18,Highlights,23,559.16,627,No,No,DaySmart,2023-03-08,5,1,937.18,2023-03-08,LIVE,2023
DS-203970,James Ryan,james72@example.org,(961) 260-7753,2024-08-24,Color Treatment,3,4926.76,1861,Yes,Yes,DaySmart,2022-04-12,4,0,597.78,2022-04-12,LIVE,2022
