master_id,zoho_id,daysmart_id,first_name,last_name,email,phone,last_known_appointment,archive_last_appt,archive_appt_count,archive_total_spent,archive_last_service,daysmart_status,zoho_lead_status,zerobounce_status,rule_applied,reason_archived,email_opens,email_clicks,source_system,record_type,archived_date
DS-207054,,DS-207054,Brianna,Osborn,colinwilson@example.com,(885) 883-7636,2016-06-13,2015-11-03,2,322.74,Pedicure,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207056,,DS-207056,Melanie,Conley,sandra46@example.org,(238) 245-2236,2015-12-21,2018-05-16,3,440.52,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207058,,DS-207058,Brandon,Sparks,langcorey@example.net,(465) 810-1678,2016-12-06,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207064,,DS-207064,Nicholas,Reed,masseyvictor@example.org,(537) 094-4525,2015-05-10,2014-03-24,3,202.67,Manicure,ARCHIVE,,unknown,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207076,,DS-207076,Cory,Smith,miguel32@example.net,(625) 108-6612,2013-07-14,2015-05-13,2,321.96,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207078,,DS-207078,Sara,Oliver,perezjulie@example.com,(818) 326-6995,2015-08-06,2018-06-14,4,759.44,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207081,,DS-207081,Evelyn,Schwartz,murphylori@example.net,(613) 243-8535,2017-05-05,2018-05-14,4,422.6,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207089,,DS-207089,Amber,Fisher,suttonjeff@example.org,(596) 171-5363,2014-11-09,2018-07-13,6,673.95,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207092,,DS-207092,Lisa,Fox,qnewton@example.net,(209) 730-4764,2016-01-06,2014-03-10,4,532.2,Pedicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207094,,DS-207094,Joseph,Bailey,thompsonzachary@example.org,(345) 491-6425,2015-11-18,2011-12-05,1,24.77,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207096,,DS-207096,Barbara,Matthews,paulhunter@example.net,(262) 730-1667,2017-10-09,2017-10-22,2,376.07,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207097,,DS-207097,Mario,Johnson,marc84@example.org,(584) 047-3731,2014-06-16,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207099,,DS-207099,Kathryn,Moore,ashley89@example.net,(539) 923-3771,2017-06-29,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207102,,DS-207102,Stacy,Serrano,swright@example.org,(100) 257-8174,2013-10-09,2017-10-22,4,690.03,Consultation,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207106,,DS-207106,Shane,Smith,allisonkline@example.net,(563) 663-0078,2012-09-14,2016-02-19,5,501.85,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207107,,DS-207107,Miss,Autumn Martin,hernandeztony@example.com,(074) 328-1308,2011-03-14,2016-02-17,2,545.49,Massage,ARCHIVE,,unknown,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207115,,DS-207115,Anna,Frazier,michael21@example.net,(147) 997-2337,2015-06-08,2015-09-14,4,764.81,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207116,,DS-207116,Savannah,Fernandez,reedwilliam@example.net,(886) 831-9833,2012-03-31,2017-10-17,2,147.95,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207118,,DS-207118,Kayla,Rivas,elliottandrea@example.net,(987) 946-0956,2010-08-18,2018-03-06,5,768.1,Haircut,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207119,,DS-207119,Mark,Harris,maldonadonicholas@example.net,(308) 316-4094,2016-05-13,2018-10-19,2,483.5,Pedicure,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207127,,DS-207127,Kyle,Nguyen,larry96@example.net,(117) 807-4716,2015-12-19,2016-07-20,4,483.07,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207131,,DS-207131,Carl,Wilson,kenneth57@example.net,(848) 602-5402,2010-04-03,2015-09-26,4,743.17,Consultation,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207137,,DS-207137,Tiffany,Anderson,ashley63@example.com,(382) 072-7565,2014-10-31,2015-07-28,2,426.38,Facial,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207142,,DS-207142,Thomas,Smith,ginaedwards@example.org,(401) 073-0199,2014-07-16,2013-07-31,3,418.92,Haircut,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207144,,DS-207144,Ryan,Norris,fbrown@example.org,(612) 281-5055,2010-01-21,2017-08-20,3,381.34,Massage,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207146,,DS-207146,Jennifer,White,davidmolly@example.net,(595) 146-9803,2015-08-15,2017-04-16,1,56.29,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207147,,DS-207147,Michael,Brown,douglascampbell@example.net,(778) 815-1911,2014-12-18,2014-05-09,2,291.91,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207157,,DS-207157,Ashley,Herrera,caleblara@example.net,(748) 202-0830,2011-01-03,2013-07-21,3,464.09,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207158,,DS-207158,Daniel,Doyle,webbstephen@example.com,(308) 983-9917,2016-08-02,2013-04-09,3,327.99,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207160,,DS-207160,Elizabeth,Mccall PhD,mary55@example.com,(516) 073-2612,2017-12-02,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207161,,DS-207161,Ruben,Calderon,beckyclayton@example.net,(412) 307-8531,2013-07-05,2015-09-28,1,265.1,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207162,,DS-207162,Vernon,Sutton,rwarner@example.com,(549) 627-3187,2012-12-27,2017-02-15,4,689.49,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207163,,DS-207163,Tyler,Lee,churchstephen@example.com,(662) 695-1545,2010-12-10,2010-09-10,1,267.68,Consultation,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207165,,DS-207165,Jesse,Noble,johnny15@example.net,(958) 957-4801,2013-05-19,2018-12-02,6,670.48,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207166,,DS-207166,Jason,Johnson,katiewolf@example.com,(493) 110-4214,2012-12-09,2018-06-05,3,353.5,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207169,,DS-207169,Katherine,Garcia,qschneider@example.org,(230) 720-2181,2013-11-26,2013-07-19,1,242.35,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207170,,DS-207170,Lauren,Hunter,justinsandoval@example.com,(318) 212-1427,2013-09-22,2017-05-16,4,548.98,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207171,,DS-207171,Mr.,Matthew Cain,lesliebarnes@example.net,(196) 679-9802,2014-07-12,2016-09-09,4,422.79,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207172,,DS-207172,Nancy,Mejia,ortizkayla@example.com,(026) 457-9488,2011-06-05,2018-05-07,2,359.03,Blowout,ARCHIVE,,do_not_mail,Do Not Mail,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207179,,DS-207179,Deborah,Thomas,mcbridesamantha@example.org,(272) 308-4051,2014-05-14,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207180,,DS-207180,Kara,Bean,feliciaswanson@example.net,(355) 544-6466,2014-05-09,2018-04-04,1,281.53,Consultation,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207181,,DS-207181,Alfred,Bender PhD,mariah20@example.com,(772) 847-7736,2015-07-10,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207184,,DS-207184,Erin,Castro,carlsonrodney@example.org,(651) 080-3682,2018-03-25,2017-12-20,3,307.76,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207185,,DS-207185,James,Francis,xrobbins@example.net,(916) 950-0039,2011-10-25,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207186,,DS-207186,Tim,Turner,brandi29@example.com,(722) 940-5748,2014-01-04,2017-12-14,1,269.02,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207191,,DS-207191,Jeffery,Suarez,jenningsashley@example.com,(801) 834-7667,2015-10-04,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207192,,DS-207192,Barbara,Marshall,robertlee@example.net,(254) 945-0352,2018-03-21,2017-12-01,4,575.66,Consultation,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207193,,DS-207193,Mr.,Christopher Ryan DDS,michellepatrick@example.net,(481) 685-4308,2018-10-03,2018-02-04,5,832.59,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207196,,DS-207196,John,Nguyen,wheelerdebra@example.com,(600) 330-8972,2017-01-19,2016-08-31,2,294.25,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207202,,DS-207202,Joel,Brennan,judylarson@example.com,(520) 291-0018,2010-06-14,2015-07-12,2,488.33,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207206,,DS-207206,Casey,House,christophersingh@example.org,(139) 408-9126,2010-06-13,2017-12-31,4,560.07,Consultation,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207212,,DS-207212,Tommy,Watkins,fordtracy@example.org,(546) 754-6425,2016-12-16,2017-01-05,1,220.58,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207216,,DS-207216,Patrick,Ballard,thompsonjenny@example.net,(398) 473-2615,2013-10-20,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207217,,DS-207217,Amanda,Maldonado,jbrewer@example.com,(466) 155-7158,2010-11-18,2018-04-26,2,354.05,Consultation,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207220,,DS-207220,Jamie,Hancock,syoung@example.org,(599) 016-6423,2015-11-26,2017-02-25,1,209.75,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207224,,DS-207224,Kayla,Martin,bvasquez@example.org,(356) 416-6571,2012-11-22,2017-06-19,3,321.52,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207227,,DS-207227,Joseph,Parker,perrydiane@example.net,(972) 819-6295,2015-03-15,2015-11-13,4,445.39,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207228,,DS-207228,Benjamin,Rhodes,martin30@example.com,(243) 388-1508,2010-06-03,,0,0.0,,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207237,,DS-207237,Tiffany,Brown,vgaines@example.net,(923) 427-3481,2017-09-15,2012-09-24,3,418.27,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207245,,DS-207245,David,Dorsey,glovershawn@example.org,(007) 152-7115,2013-06-05,2018-10-25,2,341.45,Facial,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207248,,DS-207248,Ronald,Byrd,melissa87@example.com,(152) 093-2171,2013-10-28,2015-06-09,3,524.35,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207250,,DS-207250,John,Wilson,teresa15@example.org,(909) 576-2321,2012-04-28,2018-10-09,4,883.81,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207252,,DS-207252,Andrea,Robertson,moralesshannon@example.net,(099) 081-3477,2017-04-15,2014-05-20,1,71.59,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207253,,DS-207253,Isaac,Shaffer,lgarner@example.net,(380) 091-5051,2017-05-18,2011-08-25,1,64.97,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207254,,DS-207254,Casey,Wright,johnsonanthony@example.com,(084) 844-9308,2014-01-03,2018-11-30,6,972.8,Blowout,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207263,,DS-207263,Christopher,Dickson,sara05@example.org,(194) 769-8332,2015-05-09,2016-09-05,3,458.46,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207265,,DS-207265,Robert,Castro,baileycassandra@example.net,(191) 915-5353,2017-08-01,2011-01-05,1,245.71,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207269,,DS-207269,Joshua,Olsen,meganturner@example.org,(886) 597-9530,2013-08-22,2018-01-08,2,372.57,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207272,,DS-207272,Kerry,Roth,jasonpacheco@example.com,(747) 214-7707,2011-05-21,2010-08-24,1,265.64,Facial,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207276,,DS-207276,Tiffany,Mccall,vthomas@example.org,(384) 173-5445,2017-12-07,2017-01-05,3,387.22,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207277,,DS-207277,Angela,Ward,berrytiffany@example.com,(678) 275-9860,2010-05-07,,0,0.0,,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207291,,DS-207291,Lacey,Cook,randy36@example.org,(890) 258-2572,2014-03-29,2017-12-07,4,682.54,Massage,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207292,,DS-207292,Christina,Gregory,lkrause@example.net,(808) 504-2358,2017-09-17,,0,0.0,,ARCHIVE,,do_not_mail,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207295,,DS-207295,Derrick,Bailey,nancyjensen@example.org,(872) 090-3740,2015-03-31,2012-10-22,4,749.09,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207297,,DS-207297,Joe,Newman,vcampbell@example.com,(664) 355-0097,2015-05-23,2013-12-05,4,830.92,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207303,,DS-207303,Michael,Escobar,nancyburgess@example.org,(712) 116-1073,2011-06-26,2014-10-12,1,52.05,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207309,,DS-207309,Patty,Parker,ygibson@example.com,(742) 450-6971,2011-04-06,2018-08-19,3,574.39,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207310,,DS-207310,Tyrone,Wilson,fmartinez@example.org,(548) 312-2977,2013-07-13,2018-12-10,4,836.31,Haircut,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207318,,DS-207318,Adam,West,markroman@example.net,(751) 636-7083,2016-04-04,2017-07-09,3,417.23,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207319,,DS-207319,Monica,Rowland,ashley94@example.net,(717) 710-4205,2012-05-25,2015-09-17,2,274.67,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207324,,DS-207324,Lauren,Liu,johnflores@example.org,(401) 305-0467,2018-08-08,2015-07-20,4,826.37,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207326,,DS-207326,Philip,Johnson,chelseamorales@example.net,(759) 243-1142,2012-04-06,2018-08-19,4,542.3,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207327,,DS-207327,Troy,Mcdonald,robertbenson@example.net,(616) 102-9378,2017-06-12,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207328,,DS-207328,Alexander,Thornton,mariahtaylor@example.com,(397) 462-4999,2017-12-13,2016-06-20,1,127.26,Manicure,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207329,,DS-207329,Timothy,Rodriguez,umcdonald@example.net,(578) 148-9363,2010-01-08,2018-10-27,4,305.43,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207331,,DS-207331,Brianna,Morton,npatel@example.org,(153) 303-5693,2011-04-06,2018-05-16,6,991.87,Massage,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207333,,DS-207333,Courtney,Oliver,charlesoliver@example.org,(525) 720-3375,2011-07-26,2017-07-27,3,368.03,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207334,,DS-207334,Steven,Barker,josephthomas@example.net,(015) 044-7966,2011-10-13,2013-06-03,2,257.37,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207336,,DS-207336,Tiffany,Hughes,calebperez@example.net,(610) 753-6353,2013-04-08,2016-12-30,4,342.71,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207341,,DS-207341,James,Wood,bcline@example.org,(654) 182-9742,2017-09-07,2018-03-13,3,718.24,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207346,,DS-207346,Karen,Johnson,kingkevin@example.com,(579) 938-0707,2010-12-22,,0,0.0,,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207347,,DS-207347,David,Gross,gnoble@example.net,(714) 254-8727,2011-01-24,2015-10-05,1,182.67,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207349,,DS-207349,Samuel,Lee,sroach@example.org,(561) 368-4771,2016-12-09,2018-09-15,3,394.07,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207351,,DS-207351,April,Hines,robert31@example.net,(271) 833-9570,2012-03-07,2015-03-22,2,169.69,Pedicure,ARCHIVE,,catch-all,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207356,,DS-207356,Bianca,Pena,jerry50@example.org,(014) 301-3970,2018-07-10,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207361,,DS-207361,John,Bradley,pamela84@example.org,(599) 686-3940,2012-12-26,2017-03-12,1,207.2,Haircut,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207362,,DS-207362,Fernando,Erickson,fjenkins@example.com,(508) 314-8724,2017-08-18,2017-04-30,4,617.27,Pedicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207363,,DS-207363,John,Howard,latoyaramirez@example.net,(981) 033-9633,2012-10-13,2011-04-30,1,201.17,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207366,,DS-207366,Joseph,Cummings,wilsonjason@example.com,(997) 248-2194,2011-09-08,,0,0.0,,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207369,,DS-207369,Teresa,Smith,xfowler@example.org,(642) 394-5940,2011-02-21,2013-08-01,1,113.88,Haircut,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207372,,DS-207372,James,Gallegos,andrewcompton@example.com,(563) 854-6922,2010-01-08,2011-04-24,1,221.22,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207386,,DS-207386,Alexandria,Fox,evanstheodore@example.org,(915) 388-2238,2018-12-22,2017-04-25,5,795.81,Facial,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207389,,DS-207389,Sarah,Stone,robintorres@example.net,(044) 808-5118,2015-05-25,2013-07-25,1,22.48,Blowout,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207391,,DS-207391,Robin,Hopkins,zkennedy@example.com,(010) 683-6503,2015-05-19,2016-04-17,3,611.08,Keratin Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207392,,DS-207392,Nathan,Jennings,jeffrey27@example.org,(104) 804-5866,2012-06-09,2018-01-28,3,178.88,Manicure,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207394,,DS-207394,Christopher,Gill,whitemartin@example.org,(472) 519-2131,2018-01-03,2016-03-07,4,633.04,Highlights,ARCHIVE,,catch-all,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207397,,DS-207397,Paul,Jennings,kimberly70@example.org,(400) 393-6565,2014-01-27,2018-09-03,4,756.12,Color Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207398,,DS-207398,Aaron,Shepherd,xdavis@example.com,(775) 380-1571,2016-06-03,2011-07-20,1,167.01,Keratin Treatment,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207412,,DS-207412,Daniel,Murphy,jgonzalez@example.com,(833) 071-4945,2015-07-04,2018-05-14,4,707.96,Blowout,ARCHIVE,,valid,Unsubscribe Rule,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207415,,DS-207415,Brian,Dominguez,emily64@example.org,(736) 655-9429,2013-03-11,2015-05-31,4,691.25,Highlights,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
DS-207416,,DS-207416,Ashley,Padilla,yhill@example.net,(626) 701-4202,2013-05-24,2018-03-15,3,394.1,Color Treatment,ARCHIVE,,valid,Pass,Pre-2019 last appointment,0,0,DaySmart,DaySmart Only,2026-04-14
